# energy_now energy_error b_upup b_updown derivative_upup derivative_updown
6.009389038049476994e+00 1.909922417099296495e-04 3.446196580874155146e-01 3.028973479051755846e-01 5.497761357275976479e-04 1.012696326796458379e-03
6.009560109372221071e+00 1.919179394733882161e-04 3.445756759965573068e-01 3.028163321990318679e-01 1.375097369304967287e-04 3.731585351829380236e-03
6.009729426822497445e+00 1.916551834135305865e-04 3.445646752176028671e-01 3.025178053708855175e-01 4.149907084638470455e-05 -4.767067274258351972e-03
6.009516555223691547e+00 1.914663575257419487e-04 3.445613552919351563e-01 3.028991707528261856e-01 8.677307761217888137e-05 3.242849544449200039e-04
6.009867503614587214e+00 1.920138203883235109e-04 3.445544134457261820e-01 3.028732279564705920e-01 4.051714519448523246e-04 -5.894417398621953907e-04
6.009804894554715560e+00 1.921787576772208386e-04 3.445219997295705938e-01 3.029203832956595677e-01 3.865391562385411275e-04 -5.811509495856626017e-04
6.009669755774345035e+00 1.919938289946999835e-04 3.444910765970715105e-01 3.029668753716264207e-01 -6.192202306465333095e-05 7.947212665726509665e-04
6.009774090331664986e+00 1.926448904439066593e-04 3.444960303589166828e-01 3.029032976703006086e-01 5.233456334963193513e-04 -2.336494286936385834e-03
6.009499691485427952e+00 1.910916211880282387e-04 3.444541627082369772e-01 3.030902172132555195e-01 -1.860461118496914152e-04 2.821423361609731294e-03
6.009553037779192586e+00 1.939522832790834613e-04 3.444690463971849526e-01 3.028645033443267409e-01 1.649212322263338137e-04 1.823792405986068626e-03
6.009630431394686667e+00 1.914460089375780096e-04 3.444558526986068459e-01 3.027185999518478554e-01 -2.985938607480420615e-04 -2.386211050975362014e-03
6.009405762194100831e+00 1.902831072797152973e-04 3.444797402074666892e-01 3.029094968359258844e-01 5.058173435656954098e-04 1.076385469644947079e-03
6.009476350722694704e+00 1.900938197714152308e-04 3.444392748199814336e-01 3.028233859983542886e-01 -5.119478174719915842e-04 -3.607055987231432849e-04
6.009401040954107209e+00 1.913111192184821984e-04 3.444802306453791929e-01 3.028522424462521401e-01 -3.717124386071190569e-04 3.682523175285723049e-03
6.009782523665307075e+00 1.926926133434720984e-04 3.445099676404677624e-01 3.025576405922292822e-01 1.294662155260084377e-05 -3.564212036621938209e-04
6.009606113536174021e+00 1.917229516842640195e-04 3.445089319107435544e-01 3.025861542885222577e-01 4.646910412020587868e-04 -2.483635963557162540e-03
6.009602996322322532e+00 1.918072994795871271e-04 3.444717566274473897e-01 3.027848451656068307e-01 -2.887990291355890804e-04 1.727755716274259395e-03
6.009488617436451463e+00 1.934795710427524267e-04 3.444948605497782368e-01 3.026466247083048899e-01 1.836697016699417602e-04 4.250263252458807441e-04
6.009490569038677954e+00 1.923668573323796709e-04 3.444801669736446414e-01 3.026126226022852195e-01 -1.746491840037833483e-04 -1.670868776670886074e-03
6.009649873454930180e+00 1.925562553571860029e-04 3.444941389083649441e-01 3.027462921044188904e-01 3.287920158356882894e-04 -1.797121118585209626e-03
6.009841061698069531e+00 1.917077228371475317e-04 3.444678355470980891e-01 3.028900617939057072e-01 4.954545218538441986e-04 1.176677422165539475e-04
6.009412357973443974e+00 1.930238246948728963e-04 3.444281991853497815e-01 3.028806483745283828e-01 1.992835230169020817e-04 -3.993327712947802866e-03
6.009779877925013558e+00 1.915361080671645010e-04 3.444122565035084294e-01 3.032001145915642071e-01 5.884923659493779269e-04 7.838281135263969190e-03
6.010037397772163281e+00 1.958268737585599627e-04 3.443651771142324791e-01 3.025730521007430895e-01 4.880977400034680071e-04 2.657554709628584099e-03
6.009412993502667000e+00 1.916161296714487933e-04 3.443261292950322017e-01 3.023604477239728028e-01 -8.555065988957720772e-04 -4.664724251313145942e-03
6.009368056651848811e+00 1.986380210638650666e-04 3.443945698229438634e-01 3.027336256640778545e-01 5.194237040484495083e-04 -1.302979768524892279e-03
6.009671181476657686e+00 1.907710865282723201e-04 3.443530159266199875e-01 3.028378640455598458e-01 2.457545278389261512e-04 -3.880759358310114770e-03
6.009583679718210725e+00 1.913185529032406613e-04 3.443333555643928734e-01 3.031483247942246551e-01 3.886677646391944476e-04 -9.382848276118237489e-04
6.008926528976873627e+00 1.914215486732199177e-04 3.443022621432217378e-01 3.032233875804336010e-01 2.730189407884608615e-05 3.466850806432830289e-03
6.009661775205688450e+00 1.918539913160084416e-04 3.443000779916954301e-01 3.029460395159189745e-01 -3.781540414138361852e-04 -7.761721931842656711e-04
6.009564568475571633e+00 1.937005138259805621e-04 3.443303303150085370e-01 3.030081332913737158e-01 2.817426292267555255e-04 -1.690666273646001811e-04
6.009470209092438786e+00 1.912515227617345918e-04 3.443077909046703966e-01 3.030216586215628838e-01 4.989643365149731835e-04 -4.265706010642133519e-04
6.009606839560554192e+00 1.912829047143439168e-04 3.442678737577491987e-01 3.030557842696480209e-01 -7.700462489879100758e-05 7.245132316313628550e-03
6.009449591775665844e+00 1.929785827084244080e-04 3.442740341277411020e-01 3.024761736843429305e-01 -2.480389227343948394e-05 -8.406561669005440133e-04
6.009367535996344323e+00 1.935293233472154138e-04 3.442760184391229772e-01 3.025434261776949740e-01 6.636997618159056226e-04 1.414237171815102339e-03
6.009252429756950065e+00 1.934250563130191067e-04 3.442229224581777047e-01 3.024302872039497658e-01 -4.229343986139610392e-04 -3.978137819160565414e-03
6.009863823814255213e+00 1.919964291864113414e-04 3.442567572100668216e-01 3.027485382294826111e-01 6.352519399399625399e-04 5.175312622895944514e-04
6.009251547252006276e+00 1.934779639203780912e-04 3.442059370548716246e-01 3.027071357284994435e-01 4.433742262222039476e-05 1.030053198292080197e-03
6.009330044419188610e+00 1.968514158755070489e-04 3.442023900610618470e-01 3.026247314726360771e-01 1.645642733194563334e-04 -1.593400789090537511e-03
6.009662455611064047e+00 1.911781618780842521e-04 3.441892249191962905e-01 3.027522035357633201e-01 -2.877422744518298375e-05 1.268998772729901248e-03
6.009362978930551158e+00 1.922618040163075735e-04 3.441915268573919051e-01 3.026506836339449280e-01 3.291294348173323669e-04 2.058402337468123462e-04
6.009497644847370701e+00 1.910599419764817761e-04 3.441651965026065185e-01 3.026342164152451830e-01 -1.189419140956715637e-03 -4.927250785158321378e-03
6.009938122943085936e+00 1.913188816863751411e-04 3.442603500338830558e-01 3.030283964780578487e-01 7.428992532254595797e-04 8.600962608795724744e-04
6.009435889229883365e+00 1.913684055552569133e-04 3.442009180936250190e-01 3.029595887771874829e-01 -2.191393733141921713e-04 1.267292404349973367e-03
6.009617542464083861e+00 1.936439041369287259e-04 3.442184492434901544e-01 3.028582053848394851e-01 6.319389456166391028e-05 2.755890626815471044e-03
6.009539019271991300e+00 1.945245830806101447e-04 3.442133937319252213e-01 3.026377341346942473e-01 9.294105041135479776e-04 5.511943790281747212e-03
6.009441319117318159e+00 1.913784932024778236e-04 3.441390408915961374e-01 3.021967786314717075e-01 -7.327702888915154115e-04 -6.809377151029138119e-03
6.009639400672096343e+00 1.936572634137801742e-04 3.441976625147074587e-01 3.027415288035540386e-01 4.801174569024623819e-04 -2.750552674513073725e-04
6.009662260662647526e+00 1.941960088217252467e-04 3.441592531181552617e-01 3.027635332249501432e-01 -2.784381614162612095e-04 -3.948527727004602639e-03
6.009259097345073464e+00 1.932638495989589980e-04 3.441815281710685626e-01 3.030794154431105114e-01 6.738973823416927189e-05 -9.983125437429406288e-08
6.009538771220340081e+00 1.922080315527131876e-04 3.441761369920098290e-01 3.030794234296108614e-01 -3.697450345896413095e-04 2.496841222665580062e-03
6.009457714295195707e+00 1.915493070265032933e-04 3.442057165947770003e-01 3.028796761317976149e-01 3.766883693856470385e-04 -1.539206007095117240e-03
6.009039023153547099e+00 1.918085971450382413e-04 3.441755815252261486e-01 3.030028126123652243e-01 2.468305559943928529e-04 3.197925124709399391e-03
6.009276513801538044e+00 1.927663478934874323e-04 3.441558350807465971e-01 3.027469786023884724e-01 -8.640376414348337501e-04 6.662820517533417667e-04
6.009504928674178181e+00 1.921016534304115545e-04 3.442249580920613838e-01 3.026936760382482050e-01 2.788428155042765866e-04 1.276156957885632437e-04
6.010029992343939753e+00 1.913885847686776990e-04 3.442026506668210417e-01 3.026834667825851199e-01 2.780326191498261323e-04 1.068139177107241267e-03
6.009557503117926913e+00 1.915633376487957320e-04 3.441804080572890556e-01 3.025980156484165406e-01 2.158826895026777222e-04 1.322791298719039332e-03
6.009490472890892221e+00 1.913982266254701120e-04 3.441631374421288414e-01 3.024921923445190175e-01 -3.932239422965721500e-04 -3.730187980721666029e-03
6.009825383820649236e+00 2.084971402691073979e-04 3.441945953575125672e-01 3.027906073829767508e-01 2.652986275109014969e-04 6.231857696548103419e-03
6.009633206583155918e+00 1.922108748706910335e-04 3.441733714673116951e-01 3.022920587672529025e-01 -6.847153066757981658e-04 2.106635488274832824e-03
6.009342185654151791e+00 2.017475176139402399e-04 3.442281486918457589e-01 3.021235279281909158e-01 -6.267431018613932855e-06 -4.535506725744653522e-03
6.009580099752070304e+00 1.921301651139639157e-04 3.442286500863272480e-01 3.024863684662504881e-01 -5.791811474864516640e-07 5.293053195742913886e-03
6.009833590825852667e+00 1.916285852063310960e-04 3.442286964208190470e-01 3.020629242105910550e-01 5.425268234660052258e-04 -3.512948953954264219e-03
