# energy_now energy_error b_upup b_updown derivative_upup derivative_updown
2.018253892831493701e+01 3.507428199359106415e-04 2.342666835945983739e-01 5.440133179548797271e-01 -1.586631270811267314e-04 8.011362240267770910e-04
2.018201312592835350e+01 3.511140652420147797e-04 2.342793766447648640e-01 5.439492270569575849e-01 2.446380875653630937e-04 9.740311668338107491e-04
2.018193501805144763e+01 3.532175973046286803e-04 2.342598055977596350e-01 5.438713045636108800e-01 9.627182606664063140e-04 -3.795722847144133451e-04
2.018239948570862552e+01 3.512683104385749236e-04 2.341827881369063225e-01 5.439016703463880331e-01 3.206341858685846091e-04 5.061320607069319522e-03
2.018233769703092406e+01 3.557162500099716627e-04 2.341571374020368357e-01 5.434967646978224876e-01 6.617689507493196288e-04 1.284677964008551498e-03
2.018229579266764517e+01 3.557930688380894985e-04 2.341041958859768901e-01 5.433939904607018034e-01 -3.239022206003027825e-03 -3.810421489447434872e-03
2.018233571716853447e+01 3.531153038061297586e-04 2.343633176624571324e-01 5.436988241798575983e-01 2.441339574943412756e-04 4.136591158498958976e-03
2.018283388075987972e+01 3.528958191858796545e-04 2.343437869458575851e-01 5.433678968871776815e-01 6.977508348882109938e-04 3.374308477077647261e-03
2.018234480359736693e+01 3.509368404144100361e-04 2.342879668790665282e-01 5.430979522090114697e-01 -1.747815758790238544e-03 -1.964878748594856006e-03
2.018175829347491046e+01 3.539942289536795821e-04 2.344277921397697473e-01 5.432551425088990582e-01 7.394985601649749739e-03 3.580763419108734091e-03
2.018222518471959859e+01 3.506803756371255952e-04 2.338361932916377672e-01 5.429686814353703594e-01 -4.977501077974011423e-03 -5.021322380116544082e-03
2.018201583175811820e+01 3.512188474100611598e-04 2.342343933778756881e-01 5.433703872257796830e-01 2.702963897149856642e-03 4.321518076721986290e-03
2.018121113031279990e+01 3.516407038351941346e-04 2.340181562661036996e-01 5.430246657796419241e-01 -2.982076807711564470e-04 -8.131497253316409849e-04
2.018290413751368106e+01 3.517159110303930548e-04 2.340420128805653921e-01 5.430897177576684554e-01 1.925223713783452478e-03 -2.382418884394610359e-03
2.018174341147345530e+01 3.515671494492135334e-04 2.338879949834627159e-01 5.432803112684200242e-01 -1.091558488042210229e-03 1.574512964452878588e-03
2.018225104149026805e+01 3.531360948730536287e-04 2.339753196625060927e-01 5.431543502312637939e-01 6.927834306225121334e-04 3.845457996476397532e-03
2.018268813980391840e+01 3.518713797302293767e-04 2.339198969880562917e-01 5.428467135915456820e-01 -6.553282005938853259e-03 -9.582636906202424143e-03
2.018213721248874748e+01 3.551456598316161191e-04 2.344441595485314001e-01 5.436133245440418760e-01 1.220932688283937750e-03 1.546963446230620104e-03
2.018184449692414617e+01 3.591323296907035197e-04 2.343464849334686850e-01 5.434895674683434263e-01 -1.207365585287334397e-03 -6.760747339740190952e-03
2.018282791589115277e+01 3.531039485393818703e-04 2.344430741802916718e-01 5.440304272555226417e-01 3.439178541952969247e-03 6.161646837199440639e-03
2.018242135485344591e+01 3.541679413087347474e-04 2.341679398969354342e-01 5.435374955085466864e-01 1.520625758644200470e-03 5.757555143759417703e-03
2.018250529401121085e+01 3.512171923188925501e-04 2.340462898362438982e-01 5.430768910970459329e-01 2.226059336862817872e-03 -1.100596591641078703e-03
2.018222031631017899e+01 3.518712296908196608e-04 2.338682050892948727e-01 5.431649388243772192e-01 -4.441847423208855616e-03 -6.011499920077766589e-03
2.018225459506303920e+01 3.520303381255679388e-04 2.342235528831515812e-01 5.436458588179834406e-01 3.268329251682188918e-03 4.782811657833008212e-03
2.018262381451067355e+01 3.511665515183740797e-04 2.339620865430170060e-01 5.432632338853567999e-01 -2.190754955222473654e-03 -1.853140219054693954e-03
2.018224661234736317e+01 3.524567664701288086e-04 2.341373469394348039e-01 5.434114851028811755e-01 -5.335022024155477126e-03 -6.207539016145346110e-03
2.018294095586547243e+01 3.519624062513243448e-04 2.345641487013672422e-01 5.439080882241728032e-01 4.461054459170554765e-03 1.219628842363817831e-04
2.018219277305655268e+01 3.532129572869567818e-04 2.342072643446335978e-01 5.438983311934338927e-01 -1.254798931427103525e-03 7.021488812597453076e-03
2.018174012463994060e+01 3.507249930486182831e-04 2.343076482591477661e-01 5.433366120884260964e-01 6.197740987090583076e-04 -3.463114595092519742e-03
2.018228170725705439e+01 3.515412105990938559e-04 2.342580663312510414e-01 5.436136612560334980e-01 6.134353469633424538e-04 1.773159397089330014e-05
2.018204012547998261e+01 3.521291855019067661e-04 2.342089915034939740e-01 5.436122427285158265e-01 8.871591461456772602e-04 -4.190365388012651238e-03
2.018272500318481377e+01 3.517555061778436542e-04 2.341380187718023198e-01 5.439474719595568386e-01 -2.154870060167013164e-04 4.217530502614863508e-03
2.018173879326103659e+01 3.538493055193613762e-04 2.341552577322836559e-01 5.436100695193476495e-01 6.161389620729096350e-04 7.406057989101099163e-04
2.018251207832863869e+01 3.493860931483716982e-04 2.341059666153178231e-01 5.435508210554348407e-01 3.102459444903615370e-03 7.048128836117938632e-03
2.018161423717363689e+01 3.535030577685367736e-04 2.338577698597255339e-01 5.429869707485454056e-01 -7.636145937794934805e-04 1.629602408570462796e-03
2.018229673631194387e+01 3.516729323523841303e-04 2.339188590272278934e-01 5.428566025558597685e-01 -3.263720671498048908e-03 -1.294503348958642164e-03
2.018223936134714691e+01 3.516035460751328404e-04 2.341799566809477373e-01 5.429601628237764599e-01 -2.554143563315847132e-03 -6.031637411751943588e-03
2.018202121624182510e+01 3.536489942008108427e-04 2.343842881660130051e-01 5.434426938167166155e-01 -1.569974727999578828e-03 -2.247196206894841453e-03
2.018156991127197486e+01 3.553185413934422049e-04 2.345098861442529714e-01 5.436224695132682028e-01 -7.187651362983159568e-04 -4.717941948229054105e-03
2.018265230189359016e+01 3.526582948567787471e-04 2.345673873551568367e-01 5.439999048691265271e-01 4.254257390812198904e-04 -2.774761753698840039e-04
2.018115663962838369e+01 3.511125891156924761e-04 2.345333532960303391e-01 5.440221029631561178e-01 -3.681268623267896513e-04 -2.591580283706207410e-04
2.018231360501785332e+01 3.505940775163802754e-04 2.345628034450164823e-01 5.440428356054257675e-01 3.265769876747981037e-03 9.432270076104031257e-04
2.018175489140293166e+01 3.519565088640571227e-04 2.343015418548766438e-01 5.439673774448169352e-01 5.158902638413565001e-04 3.306728757479504132e-03
2.018211704342761337e+01 3.534302593694594588e-04 2.342602706337693352e-01 5.437028391442185749e-01 -1.303954277886987256e-03 -1.159293105956749059e-03
2.018212741124839837e+01 3.561157285301997104e-04 2.343645869760002942e-01 5.437955825926951148e-01 8.378410853993044664e-04 1.008970684779342264e-03
2.018199273989637987e+01 3.523538108017544774e-04 2.342975596891683499e-01 5.437148649379127674e-01 2.711154678536331197e-03 -1.013165729091269895e-03
2.018247067665077665e+01 3.518451531422351567e-04 2.340806673148854433e-01 5.437959181962400690e-01 5.956394488748628646e-04 3.651892299671998920e-03
2.018200747851077281e+01 3.515256817468106359e-04 2.340330161589754543e-01 5.435037668122663090e-01 2.351047356796698024e-04 -3.242001511694069926e-03
2.018173884972019039e+01 3.526428297613620668e-04 2.340142077801210807e-01 5.437631269332018347e-01 2.154596501213745525e-04 1.072874056262662634e-03
2.018278977465898549e+01 3.509470930021066121e-04 2.339969710081113707e-01 5.436772970087008217e-01 5.781341627653091564e-04 2.371085372487868881e-03
2.018194160726111974e+01 3.541723735770244412e-04 2.339507202750901460e-01 5.434876101789017921e-01 -4.606177128607669147e-03 -2.676190291595048187e-03
2.018247007636486501e+01 3.536627693903132631e-04 2.343192144453787595e-01 5.437017054022293960e-01 -2.985922975540233459e-03 1.469989285851624810e-03
2.018289788599205536e+01 3.526822613965559803e-04 2.345580882834219782e-01 5.435841062593612660e-01 4.748990889424931083e-03 5.559498461593647377e-03
2.018225405296064068e+01 3.485450982657141601e-04 2.341781690122679838e-01 5.431393463824337742e-01 -3.598393405468413696e-03 -4.186016155927063664e-03
2.018212552176363772e+01 3.506308777574144910e-04 2.344660404847054569e-01 5.434742276749079393e-01 2.277612054513156181e-03 2.585739977689627267e-03
