# energy_now energy_error b_upup b_updown derivative_upup derivative_updown
1.040507472548977042e+01 2.614986525884430103e-04 2.213555060276121422e-01 5.020943440145183567e-01 1.751930867044393164e-03 -1.917541503360098215e-03
1.040535359461125253e+01 2.679702585294787198e-04 2.212153515582485908e-01 5.022477473347871646e-01 6.015035580730909714e-04 2.811371224709091187e-03
1.040591121375634565e+01 2.628690366172947474e-04 2.211672312736027435e-01 5.020228376368104373e-01 7.603466301020488398e-04 1.098049651204746624e-03
1.040561120475165069e+01 2.672870302441623220e-04 2.211064035431945796e-01 5.019349936647140575e-01 4.474713932722806253e-05 -5.748363562929625914e-04
1.040622224574502930e+01 2.618732025391354518e-04 2.211028237720484013e-01 5.019809805732174945e-01 -8.316337840597042312e-04 -2.514322261504275957e-03
1.040583280602875327e+01 2.639491196905099750e-04 2.211693544747731777e-01 5.021821263541378366e-01 2.949459343426497071e-04 -2.015763556073579550e-04
1.040524315957607371e+01 2.634367717772375262e-04 2.211457588000257657e-01 5.021982524625864253e-01 1.973889318662713777e-03 9.582850069023151089e-04
1.040583280001140487e+01 2.649230180427181690e-04 2.209878476545327486e-01 5.021215896620342400e-01 -1.413328121202539478e-04 -1.718048103782620966e-03
1.040561442973985073e+01 2.659891022859878435e-04 2.209991542795023689e-01 5.022590335103368497e-01 5.426681326525794479e-05 1.412391625876807449e-03
1.040584247730595280e+01 2.630642491024472477e-04 2.209948129344411483e-01 5.021460421802667051e-01 1.708955466028782904e-03 -2.057838166535930213e-03
1.040532283111014955e+01 2.664645156948702723e-04 2.208580964971588456e-01 5.023106692335895795e-01 8.755932867643422294e-04 1.784925451886465236e-03
1.040521887223283493e+01 2.623373335086975119e-04 2.207880490342176982e-01 5.021678751974386623e-01 8.291690889450363837e-04 -2.301600687815152653e-04
1.040554653107823135e+01 2.667842906532521163e-04 2.207217155071020953e-01 5.021862880029411835e-01 -5.236211464421103301e-04 -1.745222988347449938e-03
1.040550331812465501e+01 2.633161520920838656e-04 2.207636051988174641e-01 5.023259058420089795e-01 5.219719767524111376e-04 2.250804875814083061e-03
1.040570697768652586e+01 2.652171429225353436e-04 2.207218474406772712e-01 5.021458414519438529e-01 8.117801542084633918e-04 2.934888598815632143e-03
1.040574712952456515e+01 2.630541634969045246e-04 2.206569050283405942e-01 5.019110503640386023e-01 -1.448327502373558456e-03 -1.396297477640473300e-03
1.040562729446721058e+01 2.622530797110825132e-04 2.207727712285304789e-01 5.020227541622498402e-01 6.084805548312033352e-04 1.598861487650537821e-03
1.040503888599520543e+01 2.616508611862529963e-04 2.207240927841439826e-01 5.018948452432377971e-01 6.544766506522137206e-04 -1.614429123719673736e-03
1.040539212915666667e+01 2.629783195056332968e-04 2.206717346520918055e-01 5.020239995731353710e-01 -4.662643604547155886e-04 -5.395309266020830406e-03
1.040590140941313990e+01 2.636100841059555496e-04 2.207090358009281827e-01 5.024556243144170375e-01 -1.650429126698327309e-04 5.478646869505610084e-04
1.040591123444688115e+01 2.635563014178676300e-04 2.207222392339417694e-01 5.024117951394609927e-01 -3.478970000969638389e-04 1.001581573234489042e-03
1.040583935176220898e+01 2.646569611729768711e-04 2.207500709939495265e-01 5.023316686136022335e-01 -6.861835544214045512e-05 2.227776541019466094e-03
1.040569491881067421e+01 2.619533728785975639e-04 2.207555604623848977e-01 5.021534464903206763e-01 -1.163219209843191493e-03 2.579144009473566257e-04
1.040536269991826224e+01 2.630685475840804921e-04 2.208486179991723530e-01 5.021328133382448877e-01 1.926684589648175190e-04 -3.617861565885504573e-04
1.040554296210194174e+01 2.633330097173654022e-04 2.208332045224551676e-01 5.021617562307719718e-01 2.596188863890347420e-03 -8.064544587682575009e-04
1.040520641391491097e+01 2.629449954313034478e-04 2.206255094133439398e-01 5.022262725874734324e-01 -2.339124449690643543e-04 -4.475956671967651346e-03
1.040535601536985943e+01 2.621479090000065145e-04 2.206442224089414650e-01 5.025843491212308445e-01 4.155221944301956140e-04 4.552141774638584506e-04
1.040563466743628851e+01 2.640962902316809332e-04 2.206109806333870493e-01 5.025479319870337358e-01 2.138154187036889198e-03 2.687924549604758361e-03
1.040523572477403569e+01 2.652093870563489685e-04 2.204399282984240982e-01 5.023328980230653551e-01 1.396511351003937090e-03 8.362182057908283976e-04
1.040590750630886951e+01 2.646281299148925252e-04 2.203282073903437832e-01 5.022660005666020888e-01 1.497298285357828718e-04 -2.024727052685193214e-04
1.040537233966881026e+01 2.625821507252157024e-04 2.203162290040609206e-01 5.022821983830235704e-01 -7.876751695334859331e-04 -1.886418843355386126e-03
1.040522625775536625e+01 2.631938127642620331e-04 2.203792430176235995e-01 5.024331118904920013e-01 1.207673960834654145e-04 1.421309114846280646e-03
1.040557125922156700e+01 2.621195870224921412e-04 2.203695816259369222e-01 5.023194071613042988e-01 -1.237636126916186186e-03 -1.628161605538025252e-03
1.040519887267217314e+01 2.631258332251492629e-04 2.204685925160902171e-01 5.024496600897473408e-01 3.693534367243955243e-04 1.616387201863744632e-03
1.040559803819366280e+01 2.630007172822057407e-04 2.204390442411522655e-01 5.023203491135982413e-01 7.834474402557133369e-04 -2.374323138099043717e-03
1.040596810732583499e+01 2.642328177242659996e-04 2.203763684459318084e-01 5.025102949646461648e-01 1.351366663016051245e-03 -9.192433481075567040e-04
1.040538724969782614e+01 2.621894782928552116e-04 2.202682591128905243e-01 5.025838344324947693e-01 2.883330907366143947e-04 -2.313183422586462257e-03
1.040581190170596670e+01 2.619957004263379161e-04 2.202451924656315951e-01 5.027688891063016863e-01 -1.053462383993064577e-03 -3.428970174468303888e-03
1.040583077731473161e+01 2.680425562549648526e-04 2.203294694563510403e-01 5.030432067202591506e-01 1.902546742371668880e-03 3.908985313216817303e-03
1.040585444124686987e+01 2.606833023320732196e-04 2.201772657169613068e-01 5.027304878952018052e-01 -4.009859111420154844e-04 1.086034551178727270e-03
1.040525470477566294e+01 2.634052116168733603e-04 2.202093445898526680e-01 5.026436051311075071e-01 -2.015291755697035114e-03 -6.934046226092504010e-04
1.040551449071988088e+01 2.611520996198353939e-04 2.203705679303084308e-01 5.026990775009162471e-01 5.969162941710236969e-05 1.601121368821622820e-03
1.040585501529902324e+01 2.609431465727376966e-04 2.203657925999550626e-01 5.025709877914105173e-01 -1.161714635600219481e-03 -7.976682425692159821e-04
1.040580799016887603e+01 2.618077510747334629e-04 2.204587297708030802e-01 5.026348012508160545e-01 -5.434689143157811486e-04 -7.146050862161245102e-04
1.040558242717144921e+01 2.620275604537284741e-04 2.205022072839483427e-01 5.026919696577133445e-01 1.543809702297948899e-03 3.446217355929092740e-03
1.040564963765898199e+01 2.631833571559233842e-04 2.203787025077645068e-01 5.024162722692390171e-01 -1.835105400971315031e-03 -3.123796332715755419e-03
1.040573168449936858e+01 2.626510778874220197e-04 2.205255109398422120e-01 5.026661759758562775e-01 5.644107403668385136e-05 -1.234793600701777905e-04
1.040540028824979935e+01 2.624942419020381661e-04 2.205209956539192773e-01 5.026760543246618917e-01 4.931219876880277297e-04 4.736596892485067114e-04
1.040608243446044412e+01 2.612920697284995498e-04 2.204815458949042351e-01 5.026381615495220112e-01 -4.316307311569289053e-04 3.832068351528050264e-03
1.040592980443759075e+01 2.632088920588759504e-04 2.205160763533967894e-01 5.023315960813997672e-01 -1.915777758654257652e-04 -9.771660813839844195e-04
1.040600778640474111e+01 2.616554118229120498e-04 2.205314025754660234e-01 5.024097693679104859e-01 -3.206595877713880327e-04 6.472596680850983830e-04
1.040608963776956664e+01 2.612162092627626502e-04 2.205570553424877345e-01 5.023579885944636780e-01 1.034209162753540887e-04 1.207446231887843169e-03
1.040592534342238373e+01 2.627220025223557607e-04 2.205487816691857061e-01 5.022613928959126506e-01 -7.696794313005739241e-05 2.395331222260210779e-03
1.040581394160437512e+01 2.619655465625386802e-04 2.205549391046361107e-01 5.020697663981318337e-01 -1.613298650227079417e-03 -1.573562435908115514e-03
1.040616264675616165e+01 2.611806674211330798e-04 2.206840029966542771e-01 5.021956513930044830e-01 2.170706281390266397e-04 -2.838886459244349680e-04
1.040534744138034284e+01 2.623451842332428477e-04 2.206666373464031550e-01 5.022183624846784378e-01 -1.013608041944280558e-03 9.664038458367939265e-05
1.040553571826814583e+01 2.637358628519554347e-04 2.207477259897586974e-01 5.022106312539117434e-01 7.111376376656152213e-04 6.227617532772455888e-04
1.040567614261045826e+01 2.631711564330660772e-04 2.206908349787454482e-01 5.021608103136495638e-01 -1.236121427439229592e-03 -3.261841285961963443e-03
1.040566251972719769e+01 2.666104825818889162e-04 2.207897246929405866e-01 5.024217576165265209e-01 2.187733727510021708e-03 1.668711391289434416e-04
